CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing
4,127,14014,457,2,1,4,1,1,3,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,16080,577,2,4,6,1,1,9,1,235,1,0,0,0,2,0,0,0,0,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1172,6191,1416,2,4,6,3,1,4,1,264,1,0,0,0,2,2,1,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,16951,577,2,1,2,3,1,9,2,328,1,0,0,1,2,1,1,0,1,53,195,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1058,9618,1416,2,1,2,1,1,14,2,102,1,0,0,0,2,2,1,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,5161,577,2,4,4,3,1,9,2,450,2,0,0,0,4,1,0,0,1,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,15936,81,2,7,2,3,1,14,2,373,1,0,0,1,2,5,2,1,7,36,110,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5793,15730,1329,2,4,4,3,1,12,1,357,1,0,0,0,2,6,0,0,6,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2161,5609,577,2,4,6,3,1,6,2,510,1,0,0,0,2,2,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,686,16130,1974,2,4,4,7,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6584,6141,1622,2,4,6,3,1,12,1,541,1,0,0,0,2,2,0,0,2,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,916,2376,351,3,4,1,3,1,12,1,192,1,0,0,0,2,3,0,0,3,47,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5397,2805,1416,2,4,4,5,1,8,1,194,1,0,0,0,2,1,0,0,56,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1640,3727,385,2,4,6,1,1,12,1,357,1,0,0,-1,2,3,0,0,5,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1262,1829,454,2,4,4,1,1,6,1,65,4,0,0,0,8,1,0,0,1,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,258,13136,81,2,4,4,3,1,12,1,29,1,0,0,0,2,2,0,0,3,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,7624,1976,2,7,2,3,1,14,1,479,1,0,0,1,2,2,1,1,4,50,154,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4971,4105,274,2,1,2,1,1,8,1,145,1,0,0,0,2,0,0,0,0,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4515,7149,1362,2,1,2,1,1,16,2,349,1,0,0,0,2,2,0,0,2,56,102,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2690,7178,1622,2,1,2,3,1,8,1,102,1,0,0,0,2,5,3,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6505,14788,577,2,4,1,3,1,9,2,109,2,0,0,0,4,21,0,0,31,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1363,14202,1974,2,4,6,1,1,12,1,350,1,0,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,13312,577,2,4,6,1,1,9,2,413,1,0,0,0,2,2,0,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,16958,577,2,1,2,1,1,9,2,328,1,0,0,0,2,0,0,0,0,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6125,6640,1416,2,1,8,5,1,4,1,325,1,0,0,0,2,2,1,0,2,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4479,15755,1277,2,1,5,3,1,12,1,498,2,0,0,0,2,3,2,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,686,4807,385,2,4,6,1,1,14,1,102,1,0,0,-1,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,638,13254,385,2,1,2,3,1,14,2,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6806,4450,580,2,4,6,3,1,6,1,357,1,0,0,0,2,4,2,0,4,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,11897,81,2,4,6,3,1,14,2,109,1,0,0,0,2,1,0,0,22,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,928,5906,1416,2,4,4,3,1,14,1,503,1,0,0,0,2,2,0,0,24,25,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6790,16441,1713,3,1,8,1,1,6,1,109,3,0,0,2,2,7,2,1,3,17,173,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3344,11925,385,2,7,4,3,1,6,1,542,1,0,0,1,2,6,1,1,10,9,90,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,7265,1416,2,1,5,4,1,14,2,109,1,0,0,0,2,4,1,0,4,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1199,4053,577,2,4,6,1,1,9,2,102,2,0,0,0,2,4,3,0,6,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,538,10376,313,2,1,8,3,1,8,2,137,2,0,0,2,2,3,2,0,10,50,45,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,686,16184,1974,2,4,4,7,1,20,1,382,1,0,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4200,16485,1502,3,4,6,3,2,12,1,144,1,0,0,0,2,2,0,0,3,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1497,4499,687,2,4,6,3,1,5,1,17,1,0,0,0,2,2,0,0,2,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2329,3142,457,2,1,2,1,1,3,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6411,10850,351,2,4,6,6,1,12,1,102,2,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,13688,577,2,4,6,3,1,9,2,5,1,0,0,1,2,4,2,1,5,50,45,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2145,3590,577,2,4,6,5,1,9,1,27,1,0,0,0,2,2,0,0,4,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4644,1587,1362,2,7,8,1,1,16,2,248,1,0,0,0,2,4,0,0,4,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3819,6840,1254,2,4,4,5,1,12,1,33,1,0,0,0,2,2,0,0,2,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4064,14787,1277,2,4,4,3,1,12,1,448,1,1,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,296,11494,1397,2,4,4,1,1,12,1,237,1,0,0,0,2,0,0,0,0,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5730,4855,577,2,4,6,1,1,9,1,348,1,0,0,0,2,1,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3020,5363,577,2,7,8,3,1,9,1,420,7,0,0,7,2,22,6,2,15,50,45,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6019,1711,81,2,1,2,3,1,12,1,102,2,0,0,1,4,3,2,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3407,3240,385,2,7,4,3,1,12,1,413,2,0,0,0,4,1,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4403,7996,1447,2,1,2,1,1,12,1,102,3,0,0,1,2,4,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,827,7531,478,2,4,4,1,1,14,1,605,1,0,0,0,2,2,1,0,3,37,136,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4469,11774,1277,2,4,4,1,1,12,1,493,1,0,0,0,2,1,0,0,1,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,15677,385,2,4,4,3,1,14,2,528,1,0,0,0,2,6,0,0,11,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,12291,1254,2,4,4,5,1,14,1,357,1,0,0,0,2,5,0,0,6,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,181,648,385,2,4,6,1,1,4,2,109,1,0,0,3,2,0,0,0,5,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5152,9916,81,2,7,2,3,1,14,1,102,1,0,0,1,2,2,1,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,1191,1416,2,1,5,3,1,14,1,373,1,0,0,1,2,1,1,1,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,41,8490,1976,2,7,3,1,1,6,1,440,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5152,9608,81,2,7,8,3,1,14,1,572,1,0,0,0,2,1,0,0,6,13,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1463,6138,1638,2,4,4,1,1,12,1,357,1,0,0,0,2,3,0,0,7,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3668,4247,743,2,1,2,3,1,12,1,102,1,0,0,1,2,7,1,0,7,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6565,8428,454,2,4,6,3,1,9,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7152,14715,1664,2,4,4,1,1,19,2,194,1,0,0,0,2,0,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4230,14827,681,2,1,5,3,1,14,1,248,1,0,0,0,2,3,0,0,15,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4077,14496,81,2,4,6,3,1,12,1,43,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1364,3935,385,2,7,8,3,1,12,1,102,1,0,0,0,2,3,1,0,8,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4201,6095,1416,2,4,4,3,1,16,2,145,1,0,0,0,2,2,0,0,46,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4720,11285,1416,3,1,1,3,1,12,1,256,1,0,0,1,2,4,1,1,8,9,90,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6094,13700,577,3,1,1,5,1,9,1,484,1,1,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3762,16860,1416,2,1,8,5,1,8,1,357,1,0,0,0,2,1,0,0,1,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5711,6372,577,2,4,6,3,1,9,2,528,1,0,0,0,2,4,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1538,10232,457,2,4,6,1,1,3,2,423,1,0,0,0,2,2,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,38,14525,1277,2,1,2,3,1,12,1,498,2,0,0,1,4,3,2,1,4,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6291,16090,454,2,4,6,3,1,6,1,484,1,0,0,0,2,2,0,0,8,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6652,5355,80,2,4,4,1,1,6,1,561,1,0,0,1,2,3,0,0,11,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,396,1562,1416,2,4,4,1,1,16,2,107,1,0,0,0,2,1,0,0,1,44,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,828,4207,1416,2,4,6,1,1,14,1,102,1,0,0,0,2,0,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2027,10186,1277,2,1,5,3,1,12,1,498,1,0,0,1,2,9,3,1,15,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5062,2449,681,2,4,6,3,1,12,1,33,1,0,0,0,2,1,0,0,25,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,240,4163,80,2,7,2,1,1,6,1,373,1,0,0,0,2,1,0,0,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,5024,1291,2,4,4,1,1,12,1,357,1,0,0,1,2,6,1,0,7,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2505,1672,1416,2,4,6,3,1,14,1,166,1,1,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4478,11770,1277,2,1,5,1,1,12,1,498,3,0,0,0,2,3,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3247,6911,637,2,4,4,1,1,12,1,33,1,0,0,0,2,2,0,0,10,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,542,6176,701,2,7,2,3,1,3,1,285,1,0,0,3,2,4,0,0,6,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7039,3280,385,2,4,4,6,1,12,1,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4314,15501,1184,3,1,8,1,1,12,1,182,1,0,0,1,2,9,1,0,17,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,7343,4198,1448,2,4,6,1,1,12,1,5,1,0,0,0,2,1,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6738,1064,1448,2,4,4,1,1,8,1,29,2,0,0,0,4,0,0,0,0,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4004,15767,78,2,4,4,3,1,6,2,481,4,0,0,3,8,8,0,0,9,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,819,11835,385,2,4,4,3,1,12,1,411,1,1,0,0,2,0,0,0,2,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5996,9601,1327,3,1,2,3,1,12,1,102,1,0,0,2,2,20,8,1,27,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3335,12903,1638,2,4,6,3,1,12,1,365,1,0,0,0,2,2,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5692,6936,637,2,4,4,4,1,9,2,43,1,0,0,0,2,1,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,15948,1453,3,4,6,3,1,14,1,43,1,0,0,0,0,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3356,16608,1638,2,4,4,3,1,12,1,482,1,0,0,1,2,2,1,0,2,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4478,2572,1277,2,7,8,3,1,12,1,373,1,0,0,1,2,1,0,0,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,121,11138,1808,3,1,2,3,1,12,1,5,3,0,0,2,6,13,4,2,18,50,45,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4469,13010,1277,2,4,4,3,1,12,1,528,2,0,0,1,4,2,1,0,6,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1795,12890,1622,2,7,4,3,1,6,1,440,1,0,0,1,2,3,0,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,11426,743,2,1,2,6,1,14,2,102,1,0,0,0,2,2,0,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1497,12737,1321,2,4,4,1,1,5,1,271,1,0,0,1,2,2,1,0,19,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5841,7069,1416,3,1,5,5,1,4,2,498,1,0,0,1,2,1,1,0,19,54,161,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5811,14858,1416,2,1,2,3,1,6,1,533,1,0,0,0,2,2,0,0,6,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1395,8356,1447,2,4,6,1,1,12,1,102,1,0,0,0,2,1,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5152,5440,385,2,4,4,3,1,14,1,47,1,0,0,0,2,2,0,0,2,6,59,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6986,3622,1416,2,4,4,1,1,17,2,402,1,0,0,0,2,4,0,0,23,14,119,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4991,8244,385,2,4,6,6,1,12,1,479,1,0,0,1,2,3,2,1,8,50,154,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3859,4471,1257,2,7,4,1,1,12,1,413,5,0,0,0,10,0,0,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,921,5112,1416,3,1,1,3,1,14,2,102,1,0,0,1,2,8,1,1,6,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2707,8903,503,2,4,6,1,1,12,1,102,1,0,0,0,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3414,9573,326,2,4,4,3,1,17,2,482,1,1,0,0,2,1,0,0,1,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,830,7265,81,2,1,2,1,1,14,2,109,1,0,0,0,2,6,2,0,48,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4392,1108,1277,2,4,4,3,1,12,1,498,1,0,0,0,6,5,0,0,5,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3660,9094,1416,2,4,6,1,1,13,2,413,1,0,0,0,2,1,0,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2605,9072,1976,3,1,8,3,1,14,1,482,1,0,0,4,2,10,1,0,3,9,155,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6964,16375,1050,2,1,5,5,1,12,1,334,1,0,0,1,2,13,0,0,13,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5417,15767,577,2,4,4,3,1,9,2,528,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2239,1277,1277,2,4,4,4,1,12,1,558,1,0,0,1,2,2,0,0,4,8,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5308,10479,385,2,4,4,3,1,14,1,423,1,0,0,0,2,1,0,0,25,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,15214,1001,3,4,6,1,1,14,2,413,1,0,0,0,2,4,0,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4314,732,1327,2,1,2,3,1,12,1,102,1,0,0,0,2,4,1,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4923,7011,1277,2,1,2,3,1,12,1,366,1,0,0,7,2,10,3,0,5,54,160,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5987,2944,1075,2,4,6,3,1,12,1,373,1,0,0,0,2,2,1,0,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,114,15009,385,2,4,6,5,1,12,1,102,2,2,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4190,15461,1821,3,4,6,1,1,14,2,209,1,0,0,0,2,0,0,0,0,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2839,4020,577,2,7,2,3,1,9,2,420,1,0,0,0,2,2,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6588,11914,1447,2,4,6,3,1,14,1,43,1,0,0,0,2,2,0,0,5,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5904,4280,577,2,4,6,3,1,4,2,264,1,0,0,0,2,1,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2615,14496,1416,2,4,6,3,1,14,1,413,1,1,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2457,16851,454,2,1,2,3,1,11,2,102,1,0,0,0,2,3,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,7706,297,2,4,1,3,1,14,1,337,1,0,0,0,2,6,1,0,8,16,20,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2305,12363,385,2,4,4,5,1,12,1,484,1,0,0,0,2,1,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
